sample_id,input,expected_verdict,expected_signal
sms_phish_0668,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!,suspicious,
sms_safe_0669,Then just eat a shit and wait for ur monkey face bitch.......... U asshole..................,likely_safe,
sms_safe_0670,Dare i ask... Any luck with sorting out the car?,likely_safe,
sms_safe_0671,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",likely_safe,
sms_phish_0672,Call from 08702490080 - tells u 2 call 09066358152 to claim å£5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,suspicious,
sms_safe_0673,Which is weird because I know I had it at one point,likely_safe,
sms_safe_0674,Hi my email address has changed now it is,likely_safe,
sms_phish_0675,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,suspicious,
sms_safe_0676,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,likely_safe,
sms_phish_0677,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",suspicious,
sms_safe_0678,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes,likely_safe,
sms_safe_0679,No go. No openings for that room 'til after thanksgiving without an upcharge.,likely_safe,
sms_safe_0680,"idc get over here, you are not weaseling your way out of this shit twice in a row",likely_safe,
sms_safe_0681,"\SYMPTOMS\"" when U are in love: \""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your""",likely_safe,
sms_phish_0682,"Today's Offer! Claim ur å£150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. å£3.00 Sub. 16 . Unsub reply X",suspicious,
sms_phish_0683,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",suspicious,
sms_phish_0684,Todays Vodafone numbers ending with 4882 are selected to a receive a å£350 award. If your number matches call 09064019014 to receive your å£350 award.,suspicious,
sms_phish_0685,"For ur chance to win a å£250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",suspicious,
sms_phish_0686,URGENT! We are trying to contact you. Last weekends draw shows that you have won a å£900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,suspicious,
sms_phish_0687,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX å£1.50,suspicious,
sms_phish_0688,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",suspicious,
sms_safe_0689,Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself.,likely_safe,
sms_phish_0690,"URGENT! Your mobile No 077xxx WON a å£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",suspicious,
sms_safe_0691,Well. Balls. Time to make calls,likely_safe,
sms_safe_0692,"As usual..iam fine, happy &amp; doing well..:)",likely_safe,
sms_safe_0693,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,likely_safe,
sms_safe_0694,LOL ... No just was busy,likely_safe,
sms_phish_0695,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q,suspicious,
sms_safe_0696,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers,",likely_safe,
sms_phish_0697,Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx Callså£1/minmoremobsEMSPOBox45PO139WA,suspicious,
sms_safe_0698,S:-)kallis wont play in first two odi:-),likely_safe,
sms_safe_0699,Lol ok. I'll snatch her purse too.,likely_safe,
sms_phish_0700,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.,suspicious,
sms_safe_0701,Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,likely_safe,
sms_safe_0702,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota,likely_safe,
sms_safe_0703,"Pls send me a comprehensive mail about who i'm paying, when and how much.",likely_safe,
sms_phish_0704,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,suspicious,
sms_safe_0705,"Yo, any way we could pick something up tonight?",likely_safe,
sms_safe_0706,Mum not going robinson already.,likely_safe,
sms_safe_0707,"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around",likely_safe,
sms_phish_0708,Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls å£1/minMobsmoreLKPOBOX177HP51FL,suspicious,
sms_safe_0709,Jus finished avatar nigro,likely_safe,
sms_safe_0710,"Do 1 thing! Change that sentence into: \Because i want 2 concentrate in my educational career im leaving here..\""""",likely_safe,
sms_safe_0711,"Sorry, I'll call later",likely_safe,
sms_safe_0712,How much r Ì_ willing to pay?,likely_safe,
sms_phish_0713,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,suspicious,
sms_safe_0714,Yo sorry was in the shower sup,likely_safe,
sms_safe_0715,Congrats ! Treat pending.i am not on mail for 2 days.will mail once thru.Respect mother at home.check mails.,likely_safe,
sms_phish_0716,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",suspicious,
sms_safe_0717,Great escape. I fancy the bridge but needs her lager. See you tomo,likely_safe,
sms_phish_0718,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over å£1million to give away ! ppt150x3+normal text rate box403 w1t1jy,suspicious,
sms_safe_0719,Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,likely_safe,
sms_safe_0720,Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ?,likely_safe,
sms_safe_0721,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",likely_safe,
sms_safe_0722,"K, text me when you're on the way",likely_safe,
sms_safe_0723,Yeah we do totes. When u wanna?,likely_safe,
sms_safe_0724,Water logging in desert. Geoenvironmental implications.,likely_safe,
sms_phish_0725,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX",suspicious,
sms_phish_0726,Missed call alert. These numbers called but left no message. 07008009200,suspicious,
sms_phish_0727,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",suspicious,
sms_safe_0728,"Yes, princess. Are you going to make me moan?",likely_safe,
sms_phish_0729,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,suspicious,
sms_phish_0730,"URGENT! You have won a 1 week FREE membership in our å£100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",suspicious,
sms_phish_0731,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!",suspicious,
sms_safe_0732,Yes when is the appt again?,likely_safe,
sms_phish_0733,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or å£10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",suspicious,
sms_phish_0734,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,suspicious,
sms_safe_0735,Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?,likely_safe,
sms_phish_0736,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,suspicious,
sms_safe_0737,"When you just put in the + sign, choose my number and the pin will show. Right?",likely_safe,
sms_phish_0738,More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. Aå£1.50 minAPN LS278BB,suspicious,
sms_safe_0739,"Jus chillaxin, what up",likely_safe,
sms_safe_0740,Mode men or have you left.,likely_safe,
sms_phish_0741,"URGENT!: Your Mobile No. was awarded a å£2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU",suspicious,
sms_phish_0742,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062",suspicious,
sms_safe_0743,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure,likely_safe,
sms_phish_0744,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,suspicious,
sms_phish_0745,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,suspicious,
sms_phish_0746,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",suspicious,
sms_phish_0747,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,suspicious,
sms_safe_0748,"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt",likely_safe,
sms_phish_0749,You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,suspicious,
sms_phish_0750,How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,suspicious,
sms_safe_0751,K.i will send in  &lt;#&gt;  min:),likely_safe,
sms_phish_0752,Ringtone Club: Gr8 new polys direct to your mobile every week !,suspicious,
sms_safe_0753,So when do you wanna gym?,likely_safe,
sms_phish_0754,URGENT We are trying to contact you Last weekends draw shows u have won a å£1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,suspicious,
sms_phish_0755,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182",suspicious,
sms_safe_0756,"Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta,Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai..........",likely_safe,
sms_safe_0757,Thank you princess! I want to see your nice juicy booty...,likely_safe,
sms_safe_0758,LOL that would be awesome payback.,likely_safe,
sms_safe_0759,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",likely_safe,
sms_phish_0760,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,suspicious,
sms_phish_0761,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,suspicious,
sms_safe_0762,"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea",likely_safe,
sms_safe_0763,U come n search tat vid..not finishd..,likely_safe,
sms_safe_0764,What happen dear. Why you silent. I am tensed,likely_safe,
sms_phish_0765,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or å£10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",suspicious,
sms_safe_0766,ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG,likely_safe,
sms_phish_0767,Win a å£1000 cash prize or a prize worth å£5000,suspicious,
sms_safe_0768,Nothing spl..wat abt u and whr ru?,likely_safe,
sms_safe_0769,Well welp is sort of a semiobscure internet thing,likely_safe,
sms_safe_0770,"I'd say that's a good sign but, well, you know my track record at reading women",likely_safe,
sms_phish_0771,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,suspicious,
sms_phish_0772,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",suspicious,
sms_safe_0773,"Miss ya, need ya, want ya, love ya.",likely_safe,
sms_safe_0774,And of course you should make a stink!,likely_safe,
sms_safe_0775,Shb b ok lor... Thanx...,likely_safe,
sms_phish_0776,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,suspicious,
sms_phish_0777,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.",suspicious,
sms_phish_0778,Moby Pub Quiz.Win a å£100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP å£1.50 008704050406 SP,suspicious,
sms_phish_0779,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,suspicious,
sms_phish_0780,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,suspicious,
sms_phish_0781,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.,suspicious,
sms_safe_0782,Good night my dear.. Sleepwell&amp;Take care,likely_safe,
sms_phish_0783,"WELL DONE! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",suspicious,
sms_safe_0784,"I'm home, my love ... If your still awake ... *loving kiss*",likely_safe,
sms_phish_0785,A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. Just call 09066380611,suspicious,
sms_phish_0786,Urgent! Please call 09061213237 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,suspicious,
sms_phish_0787,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,suspicious,
sms_phish_0788,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622",suspicious,
sms_phish_0789,"Win the newest åÒHarry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",suspicious,
sms_phish_0790,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,suspicious,
sms_phish_0791,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p,suspicious,
sms_safe_0792,Jordan got voted out last nite!,likely_safe,
sms_safe_0793,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",likely_safe,
sms_safe_0794,"Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?",likely_safe,
sms_safe_0795,Jos ask if u wana meet up?,likely_safe,
sms_safe_0796,HMM yeah if your not too grooved out! And im looking forward to my pound special :),likely_safe,
sms_phish_0797,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,suspicious,
sms_phish_0798,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",suspicious,
sms_phish_0799,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994",suspicious,
sms_phish_0800,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,suspicious,
sms_phish_0801,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,suspicious,
sms_safe_0802,No no. I will check all rooms befor activities,likely_safe,
sms_safe_0803,I sent your maga that money yesterday oh.,likely_safe,
sms_safe_0804,Dunno lei shd b driving lor cos i go sch 1 hr oni.,likely_safe,
sms_safe_0805,aathi..where are you dear..,likely_safe,
sms_safe_0806,I'm at work. Please call,likely_safe,
sms_safe_0807,I cant pick the phone right now. Pls send a message,likely_safe,
sms_safe_0808,"Sorry, I'll call later",likely_safe,
sms_phish_0809,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + å£200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com,suspicious,
sms_phish_0810,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,suspicious,
sms_phish_0811,Ur balance is now å£500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,suspicious,
sms_phish_0812,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed å£1000 cash or å£5000 prize!,suspicious,
sms_phish_0813,"complimentary 4 STAR Ibiza Holiday or å£10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+",suspicious,
sms_safe_0814,Thanks for picking up the trash.,likely_safe,
sms_phish_0815,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth å£350! To Claim, Call London 02072069400. Bx 526, SW73SS",suspicious,
sms_safe_0816,Thanks for this hope you had a good day today,likely_safe,
sms_phish_0817,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",suspicious,
sms_safe_0818,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you,likely_safe,
sms_safe_0819,Leave it de:-). Start Prepare for next:-)..,likely_safe,
sms_safe_0820,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...",likely_safe,
sms_safe_0821,I am not having her number sir,likely_safe,
sms_phish_0822,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,suspicious,
sms_safe_0823,U repeat e instructions again. Wat's e road name of ur house?,likely_safe,
sms_safe_0824,Not tonight mate. Catching up on some sleep. This is my new number by the way.,likely_safe,
sms_phish_0825,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386,suspicious,
sms_phish_0826,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",suspicious,
sms_safe_0827,Home so we can always chat,likely_safe,
sms_safe_0828,Y Ì_ wan to go there? C doctor?,likely_safe,
sms_phish_0829,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,suspicious,
sms_safe_0830,Dun need to use dial up juz open da browser n surf...,likely_safe,
sms_phish_0831,"Last Chance! Claim ur å£150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. å£3.00 Sub. 16",suspicious,
sms_phish_0832,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,suspicious,
sms_safe_0833,"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?",likely_safe,
sms_safe_0834,Mm yes dear look how i am hugging you both. :-P,likely_safe,
sms_safe_0835,Hi good mornin.. Thanku wish u d same..,likely_safe,
sms_safe_0836,1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.,likely_safe,
sms_safe_0837,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,likely_safe,
sms_phish_0838,"Loan for any purpose å£500 - å£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",suspicious,
sms_safe_0839,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,likely_safe,
sms_phish_0840,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,suspicious,
sms_safe_0841,"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!",likely_safe,
sms_phish_0842,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,suspicious,
sms_safe_0843,Yes i thought so. Thanks.,likely_safe,
sms_safe_0844,Are you this much buzy,likely_safe,
sms_safe_0845,Hows the champ just leaving glasgow!,likely_safe,
sms_phish_0846,UÛªve Bin Awarded å£50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min å£50-å£500. OptOut 08718727870,suspicious,
sms_safe_0847,"Today is \song dedicated day..\"" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...""",likely_safe,
sms_safe_0848,Well its not like you actually called someone a punto. That woulda been worse.,likely_safe,
sms_safe_0849,Pls come quick cant bare this.,likely_safe,
sms_safe_0850,Can not use foreign stamps in this country. Good lecture .,likely_safe,
sms_phish_0851,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,suspicious,
sms_phish_0852,"This is the 2nd time we have tried 2 contact u. U have won the å£750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate.",suspicious,
sms_safe_0853,"If we hit it off, you can move in with me :)",likely_safe,
sms_phish_0854,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.",suspicious,
sms_safe_0855,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,likely_safe,
sms_phish_0856,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!,suspicious,
sms_safe_0857,Enjoy urself tmr...,likely_safe,
sms_phish_0858,WIN a year supply of CDs 4 a store of ur choice worth å£500 & enter our å£100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,suspicious,
sms_phish_0859,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save å£s with Free texts/weekend calls. Text YES for a callback orno to opt out,suspicious,
sms_phish_0860,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",suspicious,
sms_safe_0861,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao...",likely_safe,
sms_safe_0862,"Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. It's a date.",likely_safe,
sms_safe_0863,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,likely_safe,
sms_safe_0864,Raviyog Peripherals bhayandar east,likely_safe,
sms_phish_0865,You have WON a guaranteed å£1000 cash or a å£2000 prize.To claim yr prize call our customer service representative on,suspicious,
sms_safe_0866,Did u download the fring app?,likely_safe,
sms_safe_0867,K I'll take care of it,likely_safe,
sms_safe_0868,Were somewhere on Fredericksburg,likely_safe,
sms_safe_0869,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.",likely_safe,
sms_phish_0870,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",suspicious,
sms_safe_0871,Just do what ever is easier for you,likely_safe,
sms_safe_0872,Kinda. First one gets in at twelve! Aah. Speak tomo,likely_safe,
sms_safe_0873,Asking do u knw them or nt? May be ur frnds or classmates?,likely_safe,
sms_safe_0874,"I don't have anybody's number, I still haven't thought up a tactful way to ask alex",likely_safe,
sms_phish_0875,Please CALL 08712402779 immediately as there is an urgent message waiting for you,suspicious,
sms_phish_0876,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net å£1.50pm approx 3mins,suspicious,
sms_safe_0877,No need lar i go engin? Cos my sis at arts today...,likely_safe,
sms_phish_0878,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",suspicious,
sms_safe_0879,And pls pls drink plenty plenty water,likely_safe,
sms_phish_0880,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,suspicious,
sms_safe_0881,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX,likely_safe,
sms_safe_0882,All e best 4 ur exam later.,likely_safe,
sms_safe_0883,Thought praps you meant another one. Goodo! I'll look tomorrow,likely_safe,
sms_phish_0884,"URGENT! Your Mobile No was awarded a å£2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate",suspicious,
sms_safe_0885,Ok then i'll let him noe later n ask him call u tmr...,likely_safe,
sms_safe_0886,There is no sense in my foot and penis.,likely_safe,
sms_phish_0887,500 free text msgs. Just text ok to 80488 and we'll credit your account,suspicious,
sms_safe_0888,Just send a text. We'll skype later.,likely_safe,
sms_phish_0889,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,suspicious,
sms_phish_0890,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,suspicious,
sms_phish_0891,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,suspicious,
sms_safe_0892,"Oh fine, I'll be by tonight",likely_safe,
sms_safe_0893,"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?",likely_safe,
sms_phish_0894,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,suspicious,
sms_phish_0895,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM,suspicious,
sms_phish_0896,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,suspicious,
sms_safe_0897,"Goodmorning, today i am late for 2hrs. Because of back pain.",likely_safe,
